TIME             CONTAINER_ID  IMAGE            UID    COMM             PID/host        TID/host        RET              EVENT                     ARGS
03:33:16:506131  1cdeb56b485d  deploy-vuln-app: 0      Thread-342 (pro  1      /43819   347    /85896   132884174974976  mmap                      addr: 0x0, length: 16384, prot: PROT_READ|PROT_WRITE, flags: 34, fd: -1, off: 0
03:33:16:506146  1cdeb56b485d  deploy-vuln-app: 0      Thread-342 (pro  1      /43819   347    /85896   132884174884864  mmap                      addr: 0x0, length: 90112, prot: PROT_READ|PROT_WRITE, flags: 34, fd: -1, off: 0
03:33:16:506226  1cdeb56b485d  deploy-vuln-app: 0      Thread-342 (pro  1      /43819   347    /85896   0                close                     fd: 5
03:33:16:506315  1cdeb56b485d  deploy-vuln-app: 0      Thread-342 (pro  1      /43819   347    /85896   132884184137728  mmap                      addr: 0x0, length: 49152, prot: PROT_READ|PROT_WRITE, flags: 34, fd: -1, off: 0
03:33:16:506380  1cdeb56b485d  deploy-vuln-app: 0      Thread-342 (pro  1      /43819   347    /85896   132884174991360  mmap                      addr: 0x0, length: 90112, prot: PROT_READ|PROT_WRITE, flags: 34, fd: -1, off: 0
03:33:16:509203  1cdeb56b485d  deploy-vuln-app: 0      Thread-342 (pro  1      /43819   347    /85896   0                close                     fd: 7
03:33:16:513730  1cdeb56b485d  deploy-vuln-app: 0      Thread-342 (pro  1      /43819   347    /85896   0                close                     fd: 6
03:33:16:513827  1cdeb56b485d  deploy-vuln-app: 0      Thread-342 (pro  1      /43819   347    /85896   0                close                     fd: 5
03:33:16:514154  1cdeb56b485d  deploy-vuln-app: 0      Thread-342 (pro  1      /43819   347    /85896   99               write                     fd: 2, buf: 0x78db842437e0, count: 99
03:33:16:514246  1cdeb56b485d  deploy-vuln-app: 0      Thread-342 (pro  1      /43819   347    /85896   165              sendto                    sockfd: 4, buf: 0x78db824c2ea0, len: 165, flags: 0, dest_addr: map[sa_family:AF_UNSPEC], addrlen: 0
03:33:16:514309  1cdeb56b485d  deploy-vuln-app: 0      Thread-342 (pro  1      /43819   347    /85896   39               sendto                    sockfd: 4, buf: 0x78db825550e0, len: 39, flags: 0, dest_addr: map[sa_family:AF_UNSPEC], addrlen: 0
03:33:16:515557  1cdeb56b485d  deploy-vuln-app: 0      Thread-342 (pro  1      /43819   347    /85896   132884165079040  mmap                      addr: 0x0, length: 10000053, prot: PROT_READ|PROT_WRITE, flags: 34, fd: -1, off: 0
03:33:16:515615  1cdeb56b485d  deploy-vuln-app: 0      Thread-342 (pro  1      /43819   347    /85896   0                recvfrom                  sockfd: 4, buf: 0x78db8174b270, len: 9961472, flags: 0, src_addr: map[sa_family:AF_UNSPEC], addrlen: 0x0
03:33:16:515641  1cdeb56b485d  deploy-vuln-app: 0      Thread-342 (pro  1      /43819   347    /85896   0                close                     fd: 5
03:33:16:515731  1cdeb56b485d  deploy-vuln-app: 0      Thread-342 (pro  1      /43819   347    /85896   0                close                     fd: 4
03:33:17:039606  1cdeb56b485d  deploy-vuln-app: 0      python           1      /43819   1      /43819   132884184203264  mmap                      addr: 0x0, length: 32768, prot: PROT_READ|PROT_WRITE, flags: 34, fd: -1, off: 0
03:33:17:039636  1cdeb56b485d  deploy-vuln-app: 0      python           1      /43819   1      /43819   132884176265216  mmap                      addr: 0x0, length: 1060864, prot: PROT_NONE, flags: 34, fd: -1, off: 0
03:33:17:039649  1cdeb56b485d  deploy-vuln-app: 0      python           1      /43819   1      /43819   348              clone                     flags: CLONE_VM|CLONE_FS|CLONE_FILES|CLONE_SIGHAND|CLONE_THREAD|CLONE_SYSVSEM|CLONE_SETTLS|CLONE_PARENT_SETTID|CLONE_CHILD_CLEARTID|CLONE_DETACHED, stack: 0x78db822f8a68, parent_tid: 0x78db822f8b68, child_tid: 0x78db84cc3f90, tls: 132884177324856
03:33:17:039649  1cdeb56b485d  deploy-vuln-app: 0      python           1      /43819   348    /85898   0                clone                     flags: CLONE_VM|CLONE_FS|CLONE_FILES|CLONE_SIGHAND|CLONE_THREAD|CLONE_SYSVSEM|CLONE_SETTLS|CLONE_PARENT_SETTID|CLONE_CHILD_CLEARTID|CLONE_DETACHED, stack: 0x78db822f8a68, parent_tid: 0x78db822f8b68, child_tid: 0x78db84cc3f90, tls: 132884177324856
03:33:17:039698  1cdeb56b485d  deploy-vuln-app: 0      python           1      /43819   348    /85898   132884184186880  mmap                      addr: 0x0, length: 16384, prot: PROT_READ|PROT_WRITE, flags: 34, fd: -1, off: 0
03:33:17:039747  1cdeb56b485d  deploy-vuln-app: 0      Thread-343 (pro  1      /43819   348    /85898   132884176130048  mmap                      addr: 0x0, length: 131092, prot: PROT_READ|PROT_WRITE, flags: 34, fd: -1, off: 0
03:33:17:039772  1cdeb56b485d  deploy-vuln-app: 0      Thread-343 (pro  1      /43819   348    /85898   150              recvfrom                  sockfd: 4, buf: 0x78db821d5bc0, len: 131072, flags: 0, src_addr: map[sa_family:AF_UNSPEC], addrlen: 0x0
03:33:17:040201  1cdeb56b485d  deploy-vuln-app: 0      Thread-343 (pro  1      /43819   348    /85898   67               write                     fd: 2, buf: 0x78db842437e0, count: 67
03:33:17:040269  1cdeb56b485d  deploy-vuln-app: 0      Thread-343 (pro  1      /43819   348    /85898   165              sendto                    sockfd: 4, buf: 0x78db824c2ea0, len: 165, flags: 0, dest_addr: map[sa_family:AF_UNSPEC], addrlen: 0
03:33:17:040302  1cdeb56b485d  deploy-vuln-app: 0      Thread-343 (pro  1      /43819   348    /85898   32               sendto                    sockfd: 4, buf: 0x78db82554960, len: 32, flags: 0, dest_addr: map[sa_family:AF_UNSPEC], addrlen: 0
03:33:17:041324  1cdeb56b485d  deploy-vuln-app: 0      Thread-343 (pro  1      /43819   348    /85898   132884165079040  mmap                      addr: 0x0, length: 10000053, prot: PROT_READ|PROT_WRITE, flags: 34, fd: -1, off: 0
03:33:17:041364  1cdeb56b485d  deploy-vuln-app: 0      Thread-343 (pro  1      /43819   348    /85898   0                recvfrom                  sockfd: 4, buf: 0x78db8174b2a0, len: 9961472, flags: 0, src_addr: map[sa_family:AF_UNSPEC], addrlen: 0x0
03:33:17:041387  1cdeb56b485d  deploy-vuln-app: 0      Thread-343 (pro  1      /43819   348    /85898   0                close                     fd: 5
03:33:17:041458  1cdeb56b485d  deploy-vuln-app: 0      Thread-343 (pro  1      /43819   348    /85898   0                close                     fd: 4
03:33:17:044397  1cdeb56b485d  deploy-vuln-app: 0      python           1      /43819   1      /43819   132884184203264  mmap                      addr: 0x0, length: 32768, prot: PROT_READ|PROT_WRITE, flags: 34, fd: -1, off: 0
03:33:17:044427  1cdeb56b485d  deploy-vuln-app: 0      python           1      /43819   1      /43819   132884176265216  mmap                      addr: 0x0, length: 1060864, prot: PROT_NONE, flags: 34, fd: -1, off: 0
03:33:17:044439  1cdeb56b485d  deploy-vuln-app: 0      python           1      /43819   1      /43819   349              clone                     flags: CLONE_VM|CLONE_FS|CLONE_FILES|CLONE_SIGHAND|CLONE_THREAD|CLONE_SYSVSEM|CLONE_SETTLS|CLONE_PARENT_SETTID|CLONE_CHILD_CLEARTID|CLONE_DETACHED, stack: 0x78db822f8a68, parent_tid: 0x78db822f8b68, child_tid: 0x78db84cc3f90, tls: 132884177324856
03:33:17:044439  1cdeb56b485d  deploy-vuln-app: 0      python           1      /43819   349    /85900   0                clone                     flags: CLONE_VM|CLONE_FS|CLONE_FILES|CLONE_SIGHAND|CLONE_THREAD|CLONE_SYSVSEM|CLONE_SETTLS|CLONE_PARENT_SETTID|CLONE_CHILD_CLEARTID|CLONE_DETACHED, stack: 0x78db822f8a68, parent_tid: 0x78db822f8b68, child_tid: 0x78db84cc3f90, tls: 132884177324856
03:33:17:044488  1cdeb56b485d  deploy-vuln-app: 0      python           1      /43819   349    /85900   132884184186880  mmap                      addr: 0x0, length: 16384, prot: PROT_READ|PROT_WRITE, flags: 34, fd: -1, off: 0
03:33:17:044545  1cdeb56b485d  deploy-vuln-app: 0      Thread-344 (pro  1      /43819   349    /85900   132884176130048  mmap                      addr: 0x0, length: 131092, prot: PROT_READ|PROT_WRITE, flags: 34, fd: -1, off: 0
03:33:17:044572  1cdeb56b485d  deploy-vuln-app: 0      Thread-344 (pro  1      /43819   349    /85900   153              recvfrom                  sockfd: 4, buf: 0x78db821d5bf0, len: 131072, flags: 0, src_addr: map[sa_family:AF_UNSPEC], addrlen: 0x0
03:33:17:046668  1cdeb56b485d  deploy-vuln-app: 0      Thread-344 (pro  1      /43819   349    /85900   132884184137728  mmap                      addr: 0x0, length: 49152, prot: PROT_READ|PROT_WRITE, flags: 34, fd: -1, off: 0
03:33:17:046769  1cdeb56b485d  deploy-vuln-app: 0      Thread-344 (pro  1      /43819   349    /85900   132884174991360  mmap                      addr: 0x0, length: 90112, prot: PROT_READ|PROT_WRITE, flags: 34, fd: -1, off: 0
03:33:17:050189  1cdeb56b485d  deploy-vuln-app: 0      Thread-344 (pro  1      /43819   349    /85900   0                close                     fd: 7
03:33:17:052848  1cdeb56b485d  deploy-vuln-app: 0      Thread-344 (pro  1      /43819   349    /85900   0                close                     fd: 6
03:33:17:052979  1cdeb56b485d  deploy-vuln-app: 0      Thread-344 (pro  1      /43819   349    /85900   0                close                     fd: 5
03:33:17:053335  1cdeb56b485d  deploy-vuln-app: 0      Thread-344 (pro  1      /43819   349    /85900   70               write                     fd: 2, buf: 0x78db842437e0, count: 70
03:33:17:053417  1cdeb56b485d  deploy-vuln-app: 0      Thread-344 (pro  1      /43819   349    /85900   166              sendto                    sockfd: 4, buf: 0x78db824c2ea0, len: 166, flags: 0, dest_addr: map[sa_family:AF_UNSPEC], addrlen: 0
03:33:17:053557  1cdeb56b485d  deploy-vuln-app: 0      Thread-344 (pro  1      /43819   349    /85900   182              sendto                    sockfd: 4, buf: 0x78db820f50f0, len: 182, flags: 0, dest_addr: map[sa_family:AF_UNSPEC], addrlen: 0
03:33:17:054644  1cdeb56b485d  deploy-vuln-app: 0      Thread-344 (pro  1      /43819   349    /85900   132884165079040  mmap                      addr: 0x0, length: 10000053, prot: PROT_READ|PROT_WRITE, flags: 34, fd: -1, off: 0
03:33:17:054690  1cdeb56b485d  deploy-vuln-app: 0      Thread-344 (pro  1      /43819   349    /85900   0                recvfrom                  sockfd: 4, buf: 0x78db8174b2f0, len: 9961472, flags: 0, src_addr: map[sa_family:AF_UNSPEC], addrlen: 0x0
03:33:17:054712  1cdeb56b485d  deploy-vuln-app: 0      Thread-344 (pro  1      /43819   349    /85900   0                close                     fd: 5
03:33:17:054800  1cdeb56b485d  deploy-vuln-app: 0      Thread-344 (pro  1      /43819   349    /85900   0                close                     fd: 4
03:33:21:556230  1cdeb56b485d  deploy-vuln-app: 0      python           1      /43819   1      /43819   132884184203264  mmap                      addr: 0x0, length: 32768, prot: PROT_READ|PROT_WRITE, flags: 34, fd: -1, off: 0
03:33:21:556259  1cdeb56b485d  deploy-vuln-app: 0      python           1      /43819   1      /43819   132884176265216  mmap                      addr: 0x0, length: 1060864, prot: PROT_NONE, flags: 34, fd: -1, off: 0
03:33:21:556271  1cdeb56b485d  deploy-vuln-app: 0      python           1      /43819   1      /43819   350              clone                     flags: CLONE_VM|CLONE_FS|CLONE_FILES|CLONE_SIGHAND|CLONE_THREAD|CLONE_SYSVSEM|CLONE_SETTLS|CLONE_PARENT_SETTID|CLONE_CHILD_CLEARTID|CLONE_DETACHED, stack: 0x78db822f8a68, parent_tid: 0x78db822f8b68, child_tid: 0x78db84cc3f90, tls: 132884177324856
03:33:21:556271  1cdeb56b485d  deploy-vuln-app: 0      python           1      /43819   350    /85915   0                clone                     flags: CLONE_VM|CLONE_FS|CLONE_FILES|CLONE_SIGHAND|CLONE_THREAD|CLONE_SYSVSEM|CLONE_SETTLS|CLONE_PARENT_SETTID|CLONE_CHILD_CLEARTID|CLONE_DETACHED, stack: 0x78db822f8a68, parent_tid: 0x78db822f8b68, child_tid: 0x78db84cc3f90, tls: 132884177324856
03:33:21:556330  1cdeb56b485d  deploy-vuln-app: 0      python           1      /43819   350    /85915   132884184186880  mmap                      addr: 0x0, length: 16384, prot: PROT_READ|PROT_WRITE, flags: 34, fd: -1, off: 0
03:33:21:556376  1cdeb56b485d  deploy-vuln-app: 0      Thread-345 (pro  1      /43819   350    /85915   132884176130048  mmap                      addr: 0x0, length: 131092, prot: PROT_READ|PROT_WRITE, flags: 34, fd: -1, off: 0
03:33:21:556403  1cdeb56b485d  deploy-vuln-app: 0      Thread-345 (pro  1      /43819   350    /85915   150              recvfrom                  sockfd: 4, buf: 0x78db821d5c40, len: 131072, flags: 0, src_addr: map[sa_family:AF_UNSPEC], addrlen: 0x0
03:33:21:556871  1cdeb56b485d  deploy-vuln-app: 0      Thread-345 (pro  1      /43819   350    /85915   67               write                     fd: 2, buf: 0x78db842437e0, count: 67
03:33:21:556932  1cdeb56b485d  deploy-vuln-app: 0      Thread-345 (pro  1      /43819   350    /85915   165              sendto                    sockfd: 4, buf: 0x78db824c2ea0, len: 165, flags: 0, dest_addr: map[sa_family:AF_UNSPEC], addrlen: 0
03:33:21:556969  1cdeb56b485d  deploy-vuln-app: 0      Thread-345 (pro  1      /43819   350    /85915   32               sendto                    sockfd: 4, buf: 0x78db82554960, len: 32, flags: 0, dest_addr: map[sa_family:AF_UNSPEC], addrlen: 0
03:33:21:558092  1cdeb56b485d  deploy-vuln-app: 0      Thread-345 (pro  1      /43819   350    /85915   132884165079040  mmap                      addr: 0x0, length: 10000053, prot: PROT_READ|PROT_WRITE, flags: 34, fd: -1, off: 0
03:33:21:558169  1cdeb56b485d  deploy-vuln-app: 0      Thread-345 (pro  1      /43819   350    /85915   0                recvfrom                  sockfd: 4, buf: 0x78db8174b320, len: 9961472, flags: 0, src_addr: map[sa_family:AF_UNSPEC], addrlen: 0x0
03:33:21:558218  1cdeb56b485d  deploy-vuln-app: 0      Thread-345 (pro  1      /43819   350    /85915   0                close                     fd: 5
03:33:21:558339  1cdeb56b485d  deploy-vuln-app: 0      Thread-345 (pro  1      /43819   350    /85915   0                close                     fd: 4
03:33:21:560886  1cdeb56b485d  deploy-vuln-app: 0      python           1      /43819   1      /43819   132884184203264  mmap                      addr: 0x0, length: 32768, prot: PROT_READ|PROT_WRITE, flags: 34, fd: -1, off: 0
03:33:21:560910  1cdeb56b485d  deploy-vuln-app: 0      python           1      /43819   1      /43819   132884176265216  mmap                      addr: 0x0, length: 1060864, prot: PROT_NONE, flags: 34, fd: -1, off: 0
03:33:21:560921  1cdeb56b485d  deploy-vuln-app: 0      python           1      /43819   1      /43819   351              clone                     flags: CLONE_VM|CLONE_FS|CLONE_FILES|CLONE_SIGHAND|CLONE_THREAD|CLONE_SYSVSEM|CLONE_SETTLS|CLONE_PARENT_SETTID|CLONE_CHILD_CLEARTID|CLONE_DETACHED, stack: 0x78db822f8a68, parent_tid: 0x78db822f8b68, child_tid: 0x78db84cc3f90, tls: 132884177324856
03:33:21:560921  1cdeb56b485d  deploy-vuln-app: 0      python           1      /43819   351    /85918   0                clone                     flags: CLONE_VM|CLONE_FS|CLONE_FILES|CLONE_SIGHAND|CLONE_THREAD|CLONE_SYSVSEM|CLONE_SETTLS|CLONE_PARENT_SETTID|CLONE_CHILD_CLEARTID|CLONE_DETACHED, stack: 0x78db822f8a68, parent_tid: 0x78db822f8b68, child_tid: 0x78db84cc3f90, tls: 132884177324856
03:33:21:560985  1cdeb56b485d  deploy-vuln-app: 0      python           1      /43819   351    /85918   132884184186880  mmap                      addr: 0x0, length: 16384, prot: PROT_READ|PROT_WRITE, flags: 34, fd: -1, off: 0
03:33:21:561033  1cdeb56b485d  deploy-vuln-app: 0      Thread-346 (pro  1      /43819   351    /85918   132884176130048  mmap                      addr: 0x0, length: 131092, prot: PROT_READ|PROT_WRITE, flags: 34, fd: -1, off: 0
03:33:21:561058  1cdeb56b485d  deploy-vuln-app: 0      Thread-346 (pro  1      /43819   351    /85918   153              recvfrom                  sockfd: 4, buf: 0x78db821d5c70, len: 131072, flags: 0, src_addr: map[sa_family:AF_UNSPEC], addrlen: 0x0
03:33:21:561459  1cdeb56b485d  deploy-vuln-app: 0      Thread-346 (pro  1      /43819   351    /85918   132884184137728  mmap                      addr: 0x0, length: 49152, prot: PROT_READ|PROT_WRITE, flags: 34, fd: -1, off: 0
03:33:21:561607  1cdeb56b485d  deploy-vuln-app: 0      Thread-346 (pro  1      /43819   351    /85918   132884174991360  mmap                      addr: 0x0, length: 90112, prot: PROT_READ|PROT_WRITE, flags: 34, fd: -1, off: 0
03:33:21:564001  1cdeb56b485d  deploy-vuln-app: 0      Thread-346 (pro  1      /43819   351    /85918   0                close                     fd: 7
03:33:21:566156  1cdeb56b485d  deploy-vuln-app: 0      Thread-346 (pro  1      /43819   351    /85918   0                close                     fd: 6
03:33:21:566231  1cdeb56b485d  deploy-vuln-app: 0      Thread-346 (pro  1      /43819   351    /85918   0                close                     fd: 5
03:33:21:566498  1cdeb56b485d  deploy-vuln-app: 0      Thread-346 (pro  1      /43819   351    /85918   70               write                     fd: 2, buf: 0x78db842437e0, count: 70
03:33:21:566573  1cdeb56b485d  deploy-vuln-app: 0      Thread-346 (pro  1      /43819   351    /85918   166              sendto                    sockfd: 4, buf: 0x78db824c2ea0, len: 166, flags: 0, dest_addr: map[sa_family:AF_UNSPEC], addrlen: 0
